id,language,language_iso
348390,English,en
348391,English,en
3484,English,en
34840,Français,fr
34843,English,en
34847,English,en
348499,English,en
3485,English,en
34851,English,en
34851,Español,es
34851,Pусский,ru
348537,Català,ca
348537,English,en
348537,Français,fr
348537,Galego,gl
348537,Español,es
34856,English,en
34856,普通话,zh
34857,Français,fr
34857,Italiano,it
34857,English,en
3486,English,en
348601,English,en
348611,English,en
34862,English,en
348631,English,en
348634,English,en
34866,English,en
34866,Italiano,it
348668,Dansk,da
34867,English,en
348673,shqip,sq
348673,Dansk,da
348673,English,en
348673,Français,fr
348673,Español,es
348673,svenska,sv
348674,العربية,ar
348674,Dansk,da
348674,English,en
348675,Dansk,da
348677,Français,fr
348677,English,en
348677,Dansk,da
348678,فارسی,fa
348678,Português,pt
348678,svenska,sv
348689,한국어/조선말,ko
34869,Pусский,ru
34870,Dansk,da
34875,English,en
348762,English,en
348762,हिन्दी,hi
348811,English,en
348892,हिन्दी,hi
348892,اردو,ur
348893,English,en
348896,English,en
3489,English,en
348929,English,en
34898,English,en
34899,Tiếng Việt,vi
349,Français,fr
34902,svenska,sv
349028,English,en
349045,Italiano,it
349045,English,en
349048,Español,es
34905,English,en
349086,English,en
349135,English,en
349138,বাংলা,bn
349158,English,en
349158,Français,fr
349176,日本語,ja
34921,English,en
34933,English,en
34935,日本語,ja
34937,English,en
34941,English,en
34942,Polski,pl
34943,English,en
34944,English,en
349441,Français,fr
349441,עִבְרִית,he
34945,English,en
349498,日本語,ja
34977,English,en
349790,English,en
34981,English,en
34989,English,en
34989,Slovenščina,sl
34991,English,en
349948,English,en
34996,English,en
35,English,en
350,English,en
350,Français,fr
35001,English,en
35002,English,en
35005,Español,es
35006,English,en
350060,Íslenska,is
35007,"",yi
35007,English,en
35008,Français,fr
35009,English,en
35010,한국어/조선말,ko
35016,Nederlands,nl
35017,English,en
35017,Italiano,it
35017,Español,es
35019,English,en
35021,Polski,pl
35022,日本語,ja
35023,English,en
35025,Français,fr
35026,Français,fr
35030,English,en
35031,Français,fr
350312,தமிழ்,ta
350312,తెలుగు,te
35032,English,en
35038,普通话,zh
35044,English,en
350499,日本語,ja
350505,English,en
35052,English,en
350548,English,en
350555,suomi,fi
350555,Deutsch,de
35056,עִבְרִית,he
35056,English,en
35057,English,en
35059,English,en
35064,हिन्दी,hi
35066,English,en
35068,English,en
35068,Deutsch,de
35072,Deutsch,de
35072,日本語,ja
35073,English,en
35073,Français,fr
35074,English,en
35075,No Language,xx
35076,English,en
350762,English,en
35077,English,en
35080,English,en
350808,suomi,fi
350831,suomi,fi
350839,shqip,sq
350839,English,en
350845,English,en
350845,ελληνικά,el
350846,Español,es
350849,Español,es
3509,English,en
350904,Italiano,it
350931,English,en
35101,English,en
351037,Italiano,it
351037,Français,fr
351037,Nederlands,nl
351043,English,en
35105,日本語,ja
35106,English,en
351065,English,en
351065,Português,pt
351067,English,en
351072,اردو,ur
35109,English,en
351097,Español,es
3511,English,en
35110,Deutsch,de
35110,Français,fr
35110,日本語,ja
35113,English,en
35114,English,en
35114,No Language,xx
351145,Français,fr
351145,Italiano,it
351145,Español,es
35115,Español,es
35115,English,en
35118,English,en
35118,Deutsch,de
35118,Polski,pl
35119,English,en
351192,English,en
351192,Français,fr
351192,Deutsch,de
3512,English,en
351211,English,en
35122,English,en
35123,English,en
351232,Español,es
35124,Español,es
351242,English,en
35125,Deutsch,de
35128,English,en
35129,English,en
3513,Český,cs
3513,English,en
3513,Français,fr
351339,Český,cs
351339,Deutsch,de
351339,English,en
351365,English,en
35138,普通话,zh
35139,English,en
351423,English,en
35144,English,en
35144,Français,fr
35144,Deutsch,de
351454,Français,fr
351454,Español,es
35148,Français,fr
35148,English,en
35148,Norsk,no
35148,Português,pt
35148,ภาษาไทย,th
35148,普通话,zh
3515,English,en
35151,English,en
35153,English,en
35156,English,en
35161,English,en
35164,Français,fr
35165,English,en
35166,Română,ro
35169,English,en
351694,广州话 / 廣州話,cn
351694,普通话,zh
35170,广州话 / 廣州話,cn
35170,普通话,zh
35172,Français,fr
35176,English,en
35177,English,en
35178,English,en
351809,Español,es
351819,English,en
35185,English,en
351862,English,en
351868,English,en
35188,English,en
35189,English,en
351901,English,en
35196,English,en
35196,Español,es
351964,English,en
35197,English,en
351981,Español,es
35199,English,en
3520,Italiano,it
35200,English,en
35201,Magyar,hu
35201,Český,cs
35201,Deutsch,de
35201,English,en
352025,English,en
352025,Français,fr
35203,English,en
352036,English,en
35206,Français,fr
35207,English,en
352094,Português,pt
352094,Español,es
352128,English,en
352128,Tiếng Việt,vi
35215,English,en
352156,English,en
352157,Français,fr
352161,Deutsch,de
352161,Español,es
352162,Español,es
352164,English,en
352166,English,en
35217,Deutsch,de
352173,हिन्दी,hi
352179,English,en
352179,Français,fr
352179,Deutsch,de
352186,English,en
35219,English,en
352197,English,en
352199,Italiano,it
352200,English,en
352200,עִבְרִית,he
352202,普通话,zh
352205,English,en
352205,हिन्दी,hi
352208,English,en
352209,English,en
35221,English,en
35227,No Language,xx
352327,English,en
35233,English,en
352334,English,en
352342,Français,fr
352342,Deutsch,de
352372,English,en
35241,English,en
352490,"",gd
352490,English,en
352492,English,en
352494,Pусский,ru
352494,English,en
352498,Español,es
352498,English,en
3525,Deutsch,de
3525,English,en
352501,English,en
35253,English,en
352539,English,en
352552,English,en
35257,English,en
352582,English,en
3526,English,en
35262,English,en
35263,Deutsch,de
35265,Italiano,it
352694,日本語,ja
352695,English,en
3527,English,en
352720,Pусский,ru
352720,Deutsch,de
352733,English,en
35280,English,en
352812,English,en
352812,No Language,xx
35284,English,en
35284,Français,fr
35284,Deutsch,de
35284,Italiano,it
352845,English,en
352845,Italiano,it
352851,English,en
352885,English,en
352890,Deutsch,de
352890,English,en
3529,English,en
352917,Magyar,hu
35292,English,en
352960,English,en
35297,Dansk,da
35297,svenska,sv
35297,English,en
352978,English,en
353069,English,en
353070,English,en
353117,English,en
353125,English,en
353148,suomi,fi
353148,ภาษาไทย,th
353148,English,en
35320,English,en
353257,English,en
35327,svenska,sv
353285,svenska,sv
353311,English,en
353326,"",sa
353326,English,en
353326,தமிழ்,ta
353345,English,en
353345,Português,pt
35336,English,en
35336,svenska,sv
35337,English,en
35337,Français,fr
353378,English,en
353406,English,en
35343,svenska,sv
353433,English,en
353446,English,en
353462,English,en
353464,English,en
353464,हिन्दी,hi
353491,English,en
353500,English,en
353533,తెలుగు,te
353569,English,en
353569,Pусский,ru
353571,English,en
353595,English,en
3536,English,en
3536,Français,fr
3536,Deutsch,de
3536,Pусский,ru
353609,English,en
353610,English,en
353616,English,en
353641,suomi,fi
353652,English,en
353653,English,en
353686,Español,es
353686,English,en
3537,Pусский,ru
3537,English,en
3537,Español,es
3537,Français,fr
35371,English,en
353713,Español,es
353725,Français,fr
353728,English,en
353732,English,en
353732,Français,fr
353732,"",lo
353732,ภาษาไทย,th
35379,English,en
35381,English,en
353813,हिन्दी,hi
35384,English,en
353866,Deutsch,de
353879,हिन्दी,hi
353898,हिन्दी,hi
3539,Türkçe,tr
3539,Deutsch,de
35392,English,en
35395,English,en
35395,Español,es
35396,ελληνικά,el
353979,English,en
353989,Español,es
35401,English,en
35402,Pусский,ru
35402,English,en
35404,English,en
35405,English,en
354072,普通话,zh
3541,Italiano,it
354100,English,en
354105,Français,fr
35411,Español,es
354110,English,en
35412,English,en
354128,普通话,zh
354150,English,en
35418,English,en
3542,Français,fr
354216,English,en
354220,English,en
354251,English,en
354251,Deutsch,de
354275,한국어/조선말,ko
35428,Pусский,ru
354282,English,en
354285,English,en
354287,پښتو,ps
354287,English,en
35429,English,en
354296,Pусский,ru
3543,Deutsch,de
3543,English,en
35435,日本語,ja
35436,Français,fr
354379,English,en
354379,हिन्दी,hi
354388,Français,fr
354421,svenska,sv
354421,English,en
35451,日本語,ja
35453,English,en
354534,English,en
354544,English,en
354556,Pусский,ru
35458,English,en
35463,English,en
35464,Français,fr
35464,Italiano,it
354667,?????,kn
3547,English,en
354776,English,en
354818,English,en
354832,English,en
354857,English,en
354859,"",hy
354859,Deutsch,de
354859,English,en
354859,Français,fr
3549,Dansk,da
3549,English,en
3549,हिन्दी,hi
3549,svenska,sv
354924,English,en
354979,English,en
355008,English,en
355020,English,en
355020,Pусский,ru
355020,Український,uk
355065,English,en
355065,Deutsch,de
355065,Español,es
355065,"",yi
355066,Polski,pl
355066,Türkçe,tr
355111,Nederlands,nl
355111,Český,cs
355111,English,en
355135,日本語,ja
355177,English,en
355178,English,en
355193,English,en
355230,العربية,ar
355230,English,en
355230,हिन्दी,hi
355230,Español,es
355254,English,en
355264,English,en
355277,English,en
355277,普通话,zh
355277,Español,es
355335,English,en
355338,English,en
355389,"",cr
355389,తెలుగు,te
355389,普通话,zh
355389,ελληνικά,el
355389,English,en
3554,English,en
35543,English,en
355436,suomi,fi
35545,English,en
355506,English,en
355515,English,en
35552,Français,fr
35554,Italiano,it
35555,English,en
35558,English,en
355594,Español,es
355598,English,en
3556,English,en
355600,English,en
355600,עִבְרִית,he
355600,हिन्दी,hi
355600,اردو,ur
35561,English,en
35564,Português,pt
35564,English,en
35568,English,en
35569,English,en
35572,"",mr
355730,English,en
355786,?????,kn
3558,English,en
35580,English,en
35583,English,en
35583,Deutsch,de
35588,English,en
35588,Français,fr
355890,English,en
355925,English,en
355930,עִבְרִית,he
355930,"",yi
355984,English,en
355998,English,en
355998,日本語,ja
355998,한국어/조선말,ko
355998,Bahasa melayu,ms
355998,普通话,zh
355998,ภาษาไทย,th
356090,English,en
356090,suomi,fi
356090,Français,fr
35610,Deutsch,de
35610,English,en
35611,Italiano,it
35612,English,en
35614,English,en
356149,English,en
356156,日本語,ja
356161,Français,fr
356167,English,en
356189,English,en
35619,Bosanski,bs
35619,English,en
35619,Deutsch,de
35619,Srpski,sr
356191,Deutsch,de
356191,English,en
356191,Polski,pl
356191,"",yi
356200,Deutsch,de
356201,한국어/조선말,ko
356216,English,en
356218,svenska,sv
35623,עִבְרִית,he
35626,English,en
356294,English,en
356296,Italiano,it
356298,English,en
3563,English,en
356300,English,en
356305,English,en
35632,English,en
356324,English,en
356325,English,en
356326,Dansk,da
356332,English,en
356334,English,en
35634,Italiano,it
356366,English,en
356366,Deutsch,de
35637,العربية,ar
35637,Français,fr
35637,Italiano,it
35638,English,en
356381,العربية,ar
356381,Français,fr
35639,Nederlands,nl
356401,English,en
356401,עִבְרִית,he
35645,English,en
35646,svenska,sv
356483,English,en
3565,English,en
35650,English,en
35650,Français,fr
35650,Norsk,no
356500,English,en
35651,Français,fr
35652,Português,pt
35656,English,en
35659,English,en
356626,العربية,ar
356626,Nederlands,nl
356626,Français,fr
356626,"",ln
35663,English,en
35668,English,en
35669,English,en
35671,English,en
356752,English,en
356757,Italiano,it
356758,Italiano,it
35680,English,en
35683,English,en
356842,English,en
356846,Nederlands,nl
356846,English,en
35685,English,en
35687,English,en
35687,हिन्दी,hi
35688,English,en
35689,English,en
356895,English,en
356898,广州话 / 廣州話,cn
35690,English,en
356901,English,en
356905,English,en
35691,English,en
35692,English,en
35694,English,en
35696,English,en
35698,English,en
35701,English,en
35703,English,en
35703,Deutsch,de
357096,English,en
357106,English,en
35712,Français,fr
357130,English,en
357155,Español,es
35716,English,en
35716,Español,es
35717,Français,fr
35718,Italiano,it
35724,English,en
3573,English,en
35730,English,en
35731,English,en
35733,English,en
35735,suomi,fi
357390,日本語,ja
3574,English,en
357424,English,en
357441,اردو,ur
35749,English,en
3575,English,en
35752,日本語,ja
357529,English,en
357530,English,en
357540,ภาษาไทย,th
35759,English,en
3576,English,en
35760,English,en
35760,Magyar,hu
35760,Pусский,ru
357600,English,en
357681,English,en
3577,Deutsch,de
357706,हिन्दी,hi
357706,தமிழ்,ta
357784,Eesti,et
357786,日本語,ja
357799,English,en
3578,Deutsch,de
35780,English,en
357837,English,en
357851,English,en
35790,বাংলা,bn
35790,English,en
35791,English,en
35791,Español,es
35791,日本語,ja
35793,English,en
357935,English,en
357940,普通话,zh
357959,"",hy
35796,English,en
35797,English,en
35797,Français,fr
3580,English,en
35801,English,en
35806,English,en
358083,Bosanski,bs
358083,български език,bg
358083,Nederlands,nl
358083,Français,fr
358083,"",sh
358083,svenska,sv
3581,English,en
35810,English,en
35813,Deutsch,de
35818,Français,fr
3582,English,en
3582,Español,es
358238,English,en
35824,English,en
358243,فارسی,fa
35826,English,en
35831,Français,fr
358332,English,en
358353,English,en
35837,Español,es
35838,Español,es
358403,English,en
358403,Français,fr
35841,English,en
358430,Français,fr
35847,Français,fr
35848,Český,cs
35848,Magyar,hu
35849,English,en
358505,Español,es
35851,English,en
358511,English,en
358511,Polski,pl
35852,English,en
358532,English,en
35854,普通话,zh
35856,עִבְרִית,he
35856,日本語,ja
3586,Français,fr
3586,Italiano,it
3586,Pусский,ru
3586,Español,es
3586,English,en
35861,日本語,ja
358615,English,en
358644,English,en
35867,বাংলা,bn
35868,Tiếng Việt,vi
35868,English,en
358694,Nederlands,nl
358694,English,en
3587,English,en
358725,Français,fr
358807,English,en
358808,普通话,zh
358859,Pусский,ru
